2026-03-28T03:20:25.467631+0530 | INFO | ============================================================
2026-03-28T08:17:21.849606+0530 | INFO | Question 3 generated for Frontend Engineer
2026-03-28T08:17:21.872624+0530 | INFO | Answer scored 5.0 — session 60db81cc-ee9a-4eb3-8ae6-fa3ef4cbdd88 Q3
2026-03-28T08:17:21.884612+0530 | INFO | POST /api/session/answer → 200
2026-03-28T08:17:22.013859+0530 | WARNING | ElevenLabs TTS failed: No generate found in _dynamic_imports for module name -> elevenlabs
2026-03-28T08:17:22.014900+0530 | INFO | POST /api/tts → 503
2026-03-28T08:17:24.046433+0530 | INFO | Gesture: I (0.18)
2026-03-28T08:17:24.049023+0530 | INFO | Gesture: I conf=0.18
2026-03-28T08:17:24.049576+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:17:52.741289+0530 | INFO | OPTIONS /api/session/finish → 200
2026-03-28T08:17:52.789042+0530 | INFO | Session 60db81cc-ee9a-4eb3-8ae6-fa3ef4cbdd88 finished early via user request
2026-03-28T08:17:52.793755+0530 | INFO | POST /api/session/finish → 200
2026-03-28T08:17:54.382369+0530 | INFO | OPTIONS /api/report/60db81cc-ee9a-4eb3-8ae6-fa3ef4cbdd88 → 200
2026-03-28T08:17:54.395728+0530 | INFO | OPTIONS /api/report/60db81cc-ee9a-4eb3-8ae6-fa3ef4cbdd88 → 200
2026-03-28T08:17:54.425549+0530 | INFO | Report generated for session 60db81cc-ee9a-4eb3-8ae6-fa3ef4cbdd88
2026-03-28T08:17:54.431458+0530 | INFO | GET /api/report/60db81cc-ee9a-4eb3-8ae6-fa3ef4cbdd88 → 200
2026-03-28T08:17:54.443177+0530 | INFO | Report generated for session 60db81cc-ee9a-4eb3-8ae6-fa3ef4cbdd88
2026-03-28T08:17:54.447758+0530 | INFO | GET /api/report/60db81cc-ee9a-4eb3-8ae6-fa3ef4cbdd88 → 200
2026-03-28T08:26:22.363094+0530 | INFO | ============================================================
2026-03-28T08:26:22.372610+0530 | INFO | NeuralHire OS API v2.0 — ONLINE
2026-03-28T08:26:22.381102+0530 | INFO | ARIA is ready to conduct interviews
2026-03-28T08:26:22.381102+0530 | INFO | Swagger: http://localhost:8000/docs
2026-03-28T08:26:22.381102+0530 | INFO | ============================================================
2026-03-28T08:26:36.464633+0530 | INFO | OPTIONS /api/session/start → 200
2026-03-28T08:26:38.038888+0530 | INFO | Question 1 generated for Software Developer
2026-03-28T08:26:38.071916+0530 | INFO | Session 9c3f757a-4a9e-4374-be75-864257232979 started — Role: Software Developer
2026-03-28T08:26:38.077407+0530 | INFO | POST /api/session/start → 200
2026-03-28T08:26:38.234286+0530 | INFO | OPTIONS /api/tts → 200
2026-03-28T08:26:38.239177+0530 | WARNING | ElevenLabs TTS failed: No generate found in _dynamic_imports for module name -> elevenlabs
2026-03-28T08:26:38.241106+0530 | INFO | POST /api/tts → 503
2026-03-28T08:26:46.866072+0530 | INFO | OPTIONS /api/integrity/9c3f757a-4a9e-4374-be75-864257232979 → 200
2026-03-28T08:26:46.898769+0530 | ERROR | Unhandled: POST /api/integrity/9c3f757a-4a9e-4374-be75-864257232979 — unsupported operand type(s) for +=: 'NoneType' and 'int'
2026-03-28T08:27:31.428902+0530 | INFO | OPTIONS /api/session/answer → 200
2026-03-28T08:27:41.095098+0530 | INFO | Sentence-BERT model loaded
2026-03-28T08:27:42.174519+0530 | INFO | Ideal answer generated for: Design a Python class to interact with a REST API ...
2026-03-28T08:27:43.216215+0530 | INFO | Answer evaluated: score=0.0
2026-03-28T08:27:43.218233+0530 | INFO | Scored answer: final=5.08 semantic=0.26 claude=0.00
2026-03-28T08:27:43.825633+0530 | INFO | Follow-up generated with score 5.1
2026-03-28T08:27:43.839298+0530 | INFO | Answer scored 5.1 — session 9c3f757a-4a9e-4374-be75-864257232979 Q2
2026-03-28T08:27:43.848976+0530 | INFO | POST /api/session/answer → 200
2026-03-28T08:27:43.894513+0530 | WARNING | ElevenLabs TTS failed: No generate found in _dynamic_imports for module name -> elevenlabs
2026-03-28T08:27:43.896020+0530 | INFO | POST /api/tts → 503
2026-03-28T08:28:06.525687+0530 | INFO | OPTIONS /api/gesture → 200
2026-03-28T08:28:06.634373+0530 | INFO | Gesture: I (0.22)
2026-03-28T08:28:06.635834+0530 | INFO | Gesture: I conf=0.22
2026-03-28T08:28:06.642199+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:07.135166+0530 | INFO | Gesture: I (0.20)
2026-03-28T08:28:07.135166+0530 | INFO | Gesture: I conf=0.20
2026-03-28T08:28:07.140897+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:07.644301+0530 | INFO | Gesture: I (0.21)
2026-03-28T08:28:07.644811+0530 | INFO | Gesture: I conf=0.21
2026-03-28T08:28:07.648309+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:08.158175+0530 | INFO | Gesture: I (0.21)
2026-03-28T08:28:08.160206+0530 | INFO | Gesture: I conf=0.21
2026-03-28T08:28:08.162216+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:08.641758+0530 | INFO | Gesture: I (0.21)
2026-03-28T08:28:08.642785+0530 | INFO | Gesture: I conf=0.21
2026-03-28T08:28:08.643411+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:09.172207+0530 | INFO | Gesture: I (0.24)
2026-03-28T08:28:09.174229+0530 | INFO | Gesture: I conf=0.24
2026-03-28T08:28:09.174229+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:09.675800+0530 | INFO | Gesture: I (0.23)
2026-03-28T08:28:09.677817+0530 | INFO | Gesture: I conf=0.23
2026-03-28T08:28:09.677817+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:10.381363+0530 | INFO | Gesture: U (0.28)
2026-03-28T08:28:10.383453+0530 | INFO | Gesture: U conf=0.28
2026-03-28T08:28:10.383453+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:10.884765+0530 | INFO | Gesture: R (0.41)
2026-03-28T08:28:10.884765+0530 | INFO | Gesture: R conf=0.41
2026-03-28T08:28:10.886779+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:11.385274+0530 | INFO | Gesture: R (0.52)
2026-03-28T08:28:11.388055+0530 | INFO | Gesture: R conf=0.52
2026-03-28T08:28:11.391331+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:11.939532+0530 | INFO | Gesture: R (0.50)
2026-03-28T08:28:11.942753+0530 | INFO | Gesture: R conf=0.50
2026-03-28T08:28:11.945969+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:12.491426+0530 | INFO | Gesture: R (0.48)
2026-03-28T08:28:12.492512+0530 | INFO | Gesture: R conf=0.48
2026-03-28T08:28:12.494460+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:13.052346+0530 | INFO | Gesture: R (0.55)
2026-03-28T08:28:13.054524+0530 | INFO | Gesture: R conf=0.55
2026-03-28T08:28:13.056247+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:13.578297+0530 | INFO | Gesture: R (0.63)
2026-03-28T08:28:13.578297+0530 | INFO | Gesture: R conf=0.63
2026-03-28T08:28:13.578297+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:13.774224+0530 | INFO | OPTIONS /api/words → 200
2026-03-28T08:28:13.778041+0530 | INFO | Words for 'R': ['REST', 'REACT', 'REDIS', 'REDUCE', 'REQUEST', 'RUNTIME']
2026-03-28T08:28:13.797994+0530 | INFO | GET /api/words → 200
2026-03-28T08:28:14.209149+0530 | INFO | Gesture: R (0.58)
2026-03-28T08:28:14.211891+0530 | INFO | Gesture: R conf=0.58
2026-03-28T08:28:14.215344+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:14.217398+0530 | INFO | Words for 'R': ['REST', 'REACT', 'REDIS', 'REDUCE', 'REQUEST', 'RUNTIME']
2026-03-28T08:28:14.218922+0530 | INFO | GET /api/words → 200
2026-03-28T08:28:14.728666+0530 | INFO | Gesture: R (0.55)
2026-03-28T08:28:14.730225+0530 | INFO | Gesture: R conf=0.55
2026-03-28T08:28:14.731240+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:18.999591+0530 | INFO | Gesture: A (0.86)
2026-03-28T08:28:19.001107+0530 | INFO | Gesture: A conf=0.86
2026-03-28T08:28:19.007501+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:19.095220+0530 | INFO | OPTIONS /api/words → 200
2026-03-28T08:28:19.100474+0530 | INFO | Words for 'A': ['API', 'AWS', 'AND', 'APPROACH', 'ALGORITHM']
2026-03-28T08:28:19.100474+0530 | INFO | GET /api/words → 200
2026-03-28T08:28:19.524051+0530 | INFO | Gesture: A (0.85)
2026-03-28T08:28:19.525248+0530 | INFO | Gesture: A conf=0.85
2026-03-28T08:28:19.527023+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:19.529536+0530 | INFO | Words for 'A': ['API', 'AWS', 'AND', 'APPROACH', 'ALGORITHM']
2026-03-28T08:28:19.532165+0530 | INFO | GET /api/words → 200
2026-03-28T08:28:20.046987+0530 | INFO | Gesture: A (0.86)
2026-03-28T08:28:20.047994+0530 | INFO | Gesture: A conf=0.86
2026-03-28T08:28:20.049478+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:20.474054+0530 | INFO | Gesture: A (0.86)
2026-03-28T08:28:20.474054+0530 | INFO | Gesture: A conf=0.86
2026-03-28T08:28:20.474054+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:31.506853+0530 | INFO | Gesture: C (0.48)
2026-03-28T08:28:31.506853+0530 | INFO | Gesture: C conf=0.48
2026-03-28T08:28:31.510666+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:31.969068+0530 | INFO | Gesture: L (0.19)
2026-03-28T08:28:31.977393+0530 | INFO | Gesture: L conf=0.19
2026-03-28T08:28:31.983574+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:32.494707+0530 | INFO | Gesture: del (0.25)
2026-03-28T08:28:32.495313+0530 | INFO | Gesture: del conf=0.25
2026-03-28T08:28:32.500271+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:33.003201+0530 | INFO | Gesture: del (0.21)
2026-03-28T08:28:33.004220+0530 | INFO | Gesture: del conf=0.21
2026-03-28T08:28:33.005586+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:33.551548+0530 | INFO | Gesture: N (0.23)
2026-03-28T08:28:33.554239+0530 | INFO | Gesture: N conf=0.23
2026-03-28T08:28:33.561669+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:34.043723+0530 | INFO | Gesture: N (0.20)
2026-03-28T08:28:34.044035+0530 | INFO | Gesture: N conf=0.20
2026-03-28T08:28:34.044035+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:34.508644+0530 | INFO | Gesture: N (0.36)
2026-03-28T08:28:34.509905+0530 | INFO | Gesture: N conf=0.36
2026-03-28T08:28:34.509905+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:35.127128+0530 | INFO | Gesture: del (0.50)
2026-03-28T08:28:35.128140+0530 | INFO | Gesture: del conf=0.50
2026-03-28T08:28:35.128140+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:35.664462+0530 | INFO | Gesture: del (0.33)
2026-03-28T08:28:35.675863+0530 | INFO | Gesture: del conf=0.33
2026-03-28T08:28:35.679227+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:36.207945+0530 | INFO | Gesture: del (0.35)
2026-03-28T08:28:36.209082+0530 | INFO | Gesture: del conf=0.35
2026-03-28T08:28:36.214757+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:36.658058+0530 | INFO | Gesture: N (0.30)
2026-03-28T08:28:36.659179+0530 | INFO | Gesture: N conf=0.30
2026-03-28T08:28:36.660538+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:37.176887+0530 | INFO | Gesture: N (0.31)
2026-03-28T08:28:37.176887+0530 | INFO | Gesture: N conf=0.31
2026-03-28T08:28:37.179921+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:37.725950+0530 | INFO | Gesture: N (0.30)
2026-03-28T08:28:37.729627+0530 | INFO | Gesture: N conf=0.30
2026-03-28T08:28:37.731595+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:38.205139+0530 | INFO | Gesture: del (0.28)
2026-03-28T08:28:38.207935+0530 | INFO | Gesture: del conf=0.28
2026-03-28T08:28:38.214397+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:38.685806+0530 | INFO | Gesture: space (0.40)
2026-03-28T08:28:38.685806+0530 | INFO | Gesture: space conf=0.40
2026-03-28T08:28:38.690703+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:39.324834+0530 | INFO | Gesture: Y (0.21)
2026-03-28T08:28:39.328661+0530 | INFO | Gesture: Y conf=0.21
2026-03-28T08:28:39.329428+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:39.737441+0530 | INFO | Gesture: M (0.32)
2026-03-28T08:28:39.738982+0530 | INFO | Gesture: M conf=0.32
2026-03-28T08:28:39.739706+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:41.119708+0530 | INFO | Gesture: E (0.45)
2026-03-28T08:28:41.122639+0530 | INFO | Gesture: E conf=0.45
2026-03-28T08:28:41.130586+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:41.622534+0530 | INFO | Gesture: M (0.79)
2026-03-28T08:28:41.625064+0530 | INFO | Gesture: M conf=0.79
2026-03-28T08:28:41.629659+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:41.759493+0530 | INFO | OPTIONS /api/words → 200
2026-03-28T08:28:41.773970+0530 | INFO | Words for 'M': ['MEMORY', 'METHOD', 'MANAGE', 'MONGODB', 'MICROSERVICE']
2026-03-28T08:28:41.777505+0530 | INFO | GET /api/words → 200
2026-03-28T08:28:42.172320+0530 | INFO | Gesture: E (0.91)
2026-03-28T08:28:42.173454+0530 | INFO | Gesture: E conf=0.91
2026-03-28T08:28:42.173454+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:42.174641+0530 | INFO | Words for 'M': ['MEMORY', 'METHOD', 'MANAGE', 'MONGODB', 'MICROSERVICE']
2026-03-28T08:28:42.176396+0530 | INFO | GET /api/words → 200
2026-03-28T08:28:42.252954+0530 | INFO | OPTIONS /api/words → 200
2026-03-28T08:28:42.276574+0530 | INFO | Words for 'ME': ['MEMORY', 'METHOD']
2026-03-28T08:28:42.281532+0530 | INFO | GET /api/words → 200
2026-03-28T08:28:42.603213+0530 | INFO | Words for 'ME': ['MEMORY', 'METHOD']
2026-03-28T08:28:42.603213+0530 | INFO | GET /api/words → 200
2026-03-28T08:28:46.930128+0530 | INFO | Gesture: S (0.24)
2026-03-28T08:28:46.935719+0530 | INFO | Gesture: S conf=0.24
2026-03-28T08:28:46.937272+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:47.519071+0530 | INFO | Gesture: N (0.27)
2026-03-28T08:28:47.519071+0530 | INFO | Gesture: N conf=0.27
2026-03-28T08:28:47.522107+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:47.885970+0530 | INFO | Gesture: L (0.19)
2026-03-28T08:28:47.887114+0530 | INFO | Gesture: L conf=0.19
2026-03-28T08:28:47.888588+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:48.396406+0530 | INFO | Gesture: del (0.21)
2026-03-28T08:28:48.397851+0530 | INFO | Gesture: del conf=0.21
2026-03-28T08:28:48.397851+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:48.882441+0530 | INFO | Gesture: del (0.15)
2026-03-28T08:28:48.886328+0530 | INFO | Gesture: del conf=0.15
2026-03-28T08:28:48.887339+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:49.496696+0530 | INFO | Gesture: C (0.24)
2026-03-28T08:28:49.501561+0530 | INFO | Gesture: C conf=0.24
2026-03-28T08:28:49.506600+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:50.018213+0530 | INFO | Gesture: C (0.24)
2026-03-28T08:28:50.021504+0530 | INFO | Gesture: C conf=0.24
2026-03-28T08:28:50.025062+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:50.466231+0530 | INFO | Gesture: C (0.20)
2026-03-28T08:28:50.467156+0530 | INFO | Gesture: C conf=0.20
2026-03-28T08:28:50.468196+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:51.011744+0530 | INFO | Gesture: C (0.25)
2026-03-28T08:28:51.013259+0530 | INFO | Gesture: C conf=0.25
2026-03-28T08:28:51.016872+0530 | INFO | POST /api/gesture → 200
2026-03-28T08:28:56.857417+0530 | ERROR | Unhandled: POST /api/integrity/9c3f757a-4a9e-4374-be75-864257232979 — unsupported operand type(s) for +=: 'NoneType' and 'int'
2026-03-28T08:29:04.899171+0530 | INFO | Ideal answer generated for: How would you handle potential errors and exceptio...
2026-03-28T08:29:05.420624+0530 | INFO | Answer evaluated: score=0
2026-03-28T08:29:05.420624+0530 | INFO | Scored answer: final=4.36 semantic=-0.05 claude=0.00
2026-03-28T08:29:06.455976+0530 | INFO | Question 3 generated for Software Developer
2026-03-28T08:29:06.471867+0530 | INFO | Answer scored 4.4 — session 9c3f757a-4a9e-4374-be75-864257232979 Q3
2026-03-28T08:29:06.475919+0530 | INFO | POST /api/session/answer → 200
2026-03-28T08:29:06.553331+0530 | WARNING | ElevenLabs TTS failed: No generate found in _dynamic_imports for module name -> elevenlabs
2026-03-28T08:29:06.553331+0530 | INFO | POST /api/tts → 503
2026-03-28T08:29:22.707291+0530 | INFO | OPTIONS /api/session/finish → 200
2026-03-28T08:29:22.750048+0530 | INFO | Session 9c3f757a-4a9e-4374-be75-864257232979 finished early via user request
2026-03-28T08:29:22.753966+0530 | INFO | POST /api/session/finish → 200
2026-03-28T08:29:24.350679+0530 | INFO | OPTIONS /api/report/9c3f757a-4a9e-4374-be75-864257232979 → 200
2026-03-28T08:29:24.354457+0530 | INFO | OPTIONS /api/report/9c3f757a-4a9e-4374-be75-864257232979 → 200
2026-03-28T08:29:24.384833+0530 | INFO | Report generated for session 9c3f757a-4a9e-4374-be75-864257232979
2026-03-28T08:29:24.384833+0530 | INFO | GET /api/report/9c3f757a-4a9e-4374-be75-864257232979 → 200
2026-03-28T08:29:24.393047+0530 | INFO | Report generated for session 9c3f757a-4a9e-4374-be75-864257232979
2026-03-28T08:29:24.398765+0530 | INFO | GET /api/report/9c3f757a-4a9e-4374-be75-864257232979 → 200
